2343.0 50.0 
1127.0 424.0 
1127.0 424.0 
2343.0 50.0 
1312.0 151.0 
2160.0 131.0 
1310.0 286.0 
1187.0 333.0 
2257.0 121.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1127.0 424.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1127.0 424.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1127.0 424.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1127.0 424.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
2343.0 50.0 
1127.0 424.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1127.0 424.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1127.0 424.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1127.0 424.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1127.0 424.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1127.0 424.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
2343.0 50.0 
1187.0 333.0 
2160.0 131.0 
1310.0 286.0 
2257.0 121.0 
1312.0 151.0 
1187.0 333.0 
2343.0 50.0 
1310.0 286.0 
2160.0 131.0 
2257.0 121.0 
1312.0 151.0 
1187.0 333.0 
2343.0 50.0 
1310.0 286.0 
2160.0 131.0 
